"","評価","計","重み","スコア"
"知的・知覚的要求","90","4","0.26666666666666666","24"
"身体的要求","0","0","0","0"
"タイムプレッシャー","70","4","0.26666666666666666","18.666666666666668"
"作業成績","10","2","0.13333333333333333","1.3333333333333333"
"努力","30","1","0.06666666666666667","2"
"フラストレーション","80","4","0.26666666666666666","21.333333333333332"
"","0","0","0","67.33333333333334"
