timestamp,gaze_x,gaze_y,gaze_confidence,num_faces,is_looking_at_face,face_bbox_left,face_bbox_top,face_bbox_width,face_bbox_height
1766470918.083562,0.5151554684270956,0.6739386315537336,0.33597714196936107,1,False,,,,
1766470918.513937,0.24471212409399676,0.39818670165478565,0.7949999999999999,1,False,,,,
1766470918.5213912,0.24471212409399676,0.39818670165478565,0.7949999999999999,1,False,,,,
1766470918.5275772,0.4199727678084618,0.5006277364957025,0.99,1,False,,,,
1766470918.531159,0.4199727678084618,0.5006277364957025,0.99,1,False,,,,
1766470918.535552,0.5645986259177727,0.20189673710439793,0.4315779907531619,1,False,,,,
1766470918.90887,0.5645986259177727,0.20189673710439793,0.4315779907531619,1,False,,,,
1766470918.9168,0.5569169653360184,0.1862623999002061,0.4768058848232825,1,True,0.478881299495697,0.11829270422458649,0.07321310043334961,0.143532395362854
1766470918.919488,0.5569169653360184,0.1862623999002061,0.4768058848232825,1,True,0.478881299495697,0.11829270422458649,0.07321310043334961,0.143532395362854
1766470918.9243689,0.5569169653360184,0.1862623999002061,0.4768058848232825,1,True,0.478881299495697,0.11829270422458649,0.07321310043334961,0.143532395362854
1766470918.927309,0.5665522154529077,0.20155386370849537,0.4124806399711245,2,True,0.48921138048171997,0.20481863617897034,0.07392759621143341,0.14374719560146332
1766470919.83858,0.5665522154529077,0.20155386370849537,0.4124806399711245,2,True,0.48921138048171997,0.20481863617897034,0.07392759621143341,0.14374719560146332
1766470919.843924,0.5665522154529077,0.20155386370849537,0.4124806399711245,2,True,0.48921138048171997,0.20481863617897034,0.07392759621143341,0.14374719560146332
1766470919.848617,0.5665522154529077,0.20155386370849537,0.4124806399711245,2,True,0.48921138048171997,0.20481863617897034,0.07392759621143341,0.14374719560146332
1766470919.852095,0.5054144460253256,0.10336646594717691,1.0,2,False,,,,
1766470919.8553548,0.21721528468065823,-0.6212365874093548,0.8919239705932316,1,False,,,,
1766470920.0777652,0.21721528468065823,-0.6212365874093548,0.8919239705932316,1,False,,,,
1766470920.082995,0.21721528468065823,-0.6212365874093548,0.8919239705932316,1,False,,,,
1766470920.085838,0.5661073748473495,0.1995986420934821,0.24988907738299182,1,False,,,,
1766470920.089864,0.5661073748473495,0.1995986420934821,0.24988907738299182,1,False,,,,
1766470920.092907,0.5045782701663557,0.10412180821557426,1.0,1,False,,,,
1766470920.36995,0.5618129890696653,0.18925864294562267,0.4555991418637578,1,False,,,,
1766470920.376642,0.5618129890696653,0.18925864294562267,0.4555991418637578,1,False,,,,
1766470920.3820832,0.5618129890696653,0.18925864294562267,0.4555991418637578,1,False,,,,
1766470920.385375,0.562338858037043,0.19255279947126924,0.3453023488287961,1,False,,,,
1766470920.39033,0.5407949882146335,0.12069197414125132,1.0,2,False,,,,
1766470920.81729,0.5407949882146335,0.12069197414125132,1.0,2,False,,,,
1766470920.822913,0.5512797612496061,0.16148590037277932,0.16807184552985246,2,False,,,,
1766470920.827583,0.5512797612496061,0.16148590037277932,0.16807184552985246,2,False,,,,
1766470920.834207,0.5512797612496061,0.16148590037277932,0.16807184552985246,2,False,,,,
1766470920.837187,0.5067236475248265,0.15045227040208087,1.0,1,False,,,,
1766470921.064547,0.5067236475248265,0.15045227040208087,1.0,1,False,,,,
1766470921.070883,0.5067236475248265,0.15045227040208087,1.0,1,False,,,,
1766470921.074013,0.5088783266745804,0.14959393713578972,1.0,1,False,,,,
1766470921.076598,0.5088783266745804,0.14959393713578972,1.0,1,False,,,,
1766470921.079239,0.5344581985579032,0.14648695633656494,1.0,1,False,,,,
1766470921.305548,0.5344581985579032,0.14648695633656494,1.0,1,False,,,,
1766470921.310661,0.558167150711258,0.17490442117151606,0.2881043173239276,1,False,,,,
1766470921.313579,0.558167150711258,0.17490442117151606,0.2881043173239276,1,False,,,,
1766470921.318584,0.558167150711258,0.17490442117151606,0.2881043173239276,1,False,,,,
1766470921.3215628,0.5397918143331039,0.1606290580393822,1.0,1,False,,,,
1766470921.596714,0.5405282301498515,0.16398270807500448,1.0,1,False,,,,
1766470921.603611,0.5405282301498515,0.16398270807500448,1.0,1,False,,,,
1766470921.6089401,0.5660897891021788,0.19354106819740857,0.37815642263364185,1,False,,,,
1766470921.6118588,0.5660263393019895,0.19332172509747358,0.40844053188641516,1,False,,,,
1766470921.6148438,0.5065559197630825,0.16119456194171944,1.0,1,False,,,,
1766470921.884564,0.5003630333502954,0.1708372541013401,1.0,1,False,,,,
1766470921.8900611,0.5003630333502954,0.1708372541013401,1.0,1,False,,,,
1766470921.8929548,0.5004109112107377,0.16894014481692055,1.0,1,False,,,,
1766470921.8984818,0.49916151662567954,0.1690331550510733,1.0,1,False,,,,
1766470921.904532,0.5581427389935264,0.17661523113327815,0.4031577689317121,1,False,,,,
1766470922.1954749,0.5581427389935264,0.17661523113327815,0.4031577689317121,1,False,,,,
1766470922.2014139,0.49610178937066535,0.1640851010958152,1.0,1,False,,,,
1766470922.204352,0.49610178937066535,0.1640851010958152,1.0,1,False,,,,
1766470922.209365,0.49610178937066535,0.1640851010958152,1.0,1,False,,,,
1766470922.212244,0.5651053265374613,0.1913564473048318,0.3484258096004699,1,False,,,,
1766470922.545372,0.5651053265374613,0.1913564473048318,0.3484258096004699,1,False,,,,
1766470922.550949,0.5151472542361268,0.16279434505080848,1.0,1,False,,,,
1766470922.5537732,0.5151472542361268,0.16279434505080848,1.0,1,False,,,,
1766470922.558731,0.5151472542361268,0.16279434505080848,1.0,1,False,,,,
1766470922.561436,0.5338262236356581,0.1820090446474414,1.0,1,False,,,,
1766470922.8008268,0.5290744638365215,0.18619850181585673,1.0,1,False,,,,
1766470922.807497,0.5163833579673066,0.1970917430881377,1.0,1,False,,,,
1766470922.813865,0.5163833579673066,0.1970917430881377,1.0,1,False,,,,
1766470922.8167229,0.5163833579673066,0.1970917430881377,1.0,1,False,,,,
1766470922.820134,0.5064693752875911,0.20786071786455695,1.0,1,False,,,,
1766470923.027499,0.5064693752875911,0.20786071786455695,1.0,1,False,,,,
1766470923.032882,0.5063332139292902,0.208393209752337,1.0,1,False,,,,
1766470923.035719,0.5065386354273216,0.20693222106421816,1.0,1,False,,,,
1766470923.038601,0.5065386354273216,0.20693222106421816,1.0,1,False,,,,
1766470923.043632,0.5022981577569451,0.19819323983218318,1.0,1,False,,,,
1766470923.3059032,0.5022981577569451,0.19819323983218318,1.0,1,False,,,,
1766470923.311262,0.5022981577569451,0.19819323983218318,1.0,1,False,,,,
1766470923.315818,0.5022981577569451,0.19819323983218318,1.0,1,False,,,,
1766470923.3191302,0.5017622617636894,0.19726223173028423,1.0,1,False,,,,
1766470923.3218691,0.504057587274607,0.19524750080913644,1.0,1,False,,,,
1766470923.537888,0.5079201024654527,0.193015773972799,1.0,1,False,,,,
1766470923.5434391,0.5079201024654527,0.193015773972799,1.0,1,False,,,,
1766470923.549669,0.5079201024654527,0.193015773972799,1.0,1,False,,,,
1766470923.552675,0.5079201024654527,0.193015773972799,1.0,1,False,,,,
1766470923.555671,0.6385408323755009,0.5913359887114127,0.0,1,False,,,,
1766470923.876966,0.49711290916018813,0.18502805326416638,1.0,1,False,,,,
1766470923.883459,0.49711290916018813,0.18502805326416638,1.0,1,False,,,,
1766470923.8884192,0.49711290916018813,0.18502805326416638,1.0,1,False,,,,
1766470923.8915699,0.4965497394309898,0.18562881168053946,1.0,1,False,,,,
1766470923.896605,0.5189013617001904,0.16555432993439634,1.0,1,False,,,,
1766470924.2345889,0.5189013617001904,0.16555432993439634,1.0,1,False,,,,
1766470924.240012,0.5189013617001904,0.16555432993439634,1.0,1,False,,,,
1766470924.2433898,0.5198090188106265,0.16730401142114015,1.0,1,False,,,,
1766470924.24596,0.5198090188106265,0.16730401142114015,1.0,1,False,,,,
