"","評価","計","重み","スコア"
"知的・知覚的要求","20","0","0","0"
"身体的要求","10","2","0.13333333333333333","1.3333333333333333"
"タイムプレッシャー","40","5","0.3333333333333333","13.333333333333332"
"作業成績","25","1","0.06666666666666667","1.6666666666666667"
"努力","40","4","0.26666666666666666","10.666666666666666"
"フラストレーション","30","3","0.2","6"
"","0","0","0","33"
