left_x,left_y,right_x,right_y
0.6381123661994934,0.17715944349765778,0.415574312210083,0.2375899702310562
0.6454436779022217,0.1752534657716751,0.41276758909225464,0.2110673487186432
0.6545981764793396,0.17854662239551544,0.416014164686203,0.22231261432170868
0.6584782600402832,0.17994371056556702,0.4246644675731659,0.24069520831108093
0.664965808391571,0.17890818417072296,0.4270852506160736,0.23857854306697845
0.6597317457199097,0.1779625564813614,0.42251133918762207,0.2407233566045761
0.6451908946037292,0.17898444831371307,0.4187687039375305,0.24080802500247955
0.645844042301178,0.17770804464817047,0.4256143569946289,0.2352268397808075
0.6365325450897217,0.1801484078168869,0.42712607979774475,0.2243911176919937
0.6302708983421326,0.18927814066410065,0.4375852048397064,0.20575469732284546
0.6529532074928284,0.1822148859500885,0.4421212375164032,0.21064455807209015
0.663067102432251,0.17597876489162445,0.43700218200683594,0.22100262343883514
0.6551304459571838,0.18134711682796478,0.4363459348678589,0.22341032326221466
0.6617854237556458,0.19012869894504547,0.43500229716300964,0.23099569976329803
0.6567505598068237,0.19616831839084625,0.4330144226551056,0.23259615898132324
0.6490025520324707,0.20918676257133484,0.42717623710632324,0.22215372323989868
0.6565647125244141,0.20532336831092834,0.4292890727519989,0.2243252843618393
0.6597884893417358,0.1873483806848526,0.42673805356025696,0.23490843176841736
0.6632053852081299,0.19148790836334229,0.43386122584342957,0.23664675652980804
0.6680262088775635,0.1898544579744339,0.44231340289115906,0.2324567586183548
0.6627227663993835,0.18078652024269104,0.44055020809173584,0.23391596972942352
0.6647549867630005,0.18061575293540955,0.4376366138458252,0.24142566323280334
0.654398500919342,0.180472731590271,0.4374723434448242,0.23897525668144226
0.6528767943382263,0.1873251348733902,0.44942009449005127,0.24106350541114807
0.654449999332428,0.1864452362060547,0.4523782730102539,0.2439327836036682
0.664884626865387,0.19268929958343506,0.4411812722682953,0.2369910478591919
0.6779918670654297,0.19076961278915405,0.4430350363254547,0.24292193353176117
0.6626527309417725,0.17945407330989838,0.44290927052497864,0.24162739515304565
0.6391051411628723,0.18391944468021393,0.444621205329895,0.2381908893585205
0.6273542046546936,0.16908474266529083,0.450320303440094,0.23649588227272034
0.650403618812561,0.16359715163707733,0.44890835881233215,0.23088295757770538
0.6968651413917542,0.1882140338420868,0.46704480051994324,0.22790229320526123
0.7044299244880676,0.19523009657859802,0.48144087195396423,0.2473994791507721
0.6937218904495239,0.1983923614025116,0.49149078130722046,0.24530531466007233
0.6930639147758484,0.1952185481786728,0.5039816498756409,0.2501146197319031
0.7014347314834595,0.19781434535980225,0.5102456212043762,0.2625431716442108
0.6993697285652161,0.20043407380580902,0.5040897130966187,0.24959447979927063
0.677316427230835,0.1816616952419281,0.4889565110206604,0.24209164083003998
0.6788385510444641,0.17656467854976654,0.49121034145355225,0.2449861317873001
0.6852585077285767,0.17724163830280304,0.4893285930156708,0.2632850408554077
0.6894506216049194,0.17968440055847168,0.4917014539241791,0.2613850235939026
0.6882848143577576,0.18325091898441315,0.5090858936309814,0.25550252199172974
0.697598397731781,0.1775607466697693,0.5077815651893616,0.25760647654533386
0.6881610751152039,0.1778045892715454,0.5056044459342957,0.2563725709915161
