left_x,left_y,right_x,right_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.6319988369941711,0.6608996987342834,0.07890783250331879,0.5615230202674866
0.6239553689956665,0.6594333648681641,0.1069059669971466,0.5274835228919983
0.6040598154067993,0.6551722884178162,0.09475195407867432,0.5267127752304077
0.5778517127037048,0.6555502414703369,0.06319668143987656,0.5472798347473145
0.5827111601829529,0.6504014730453491,0.05528298020362854,0.5378938913345337
0.6056101322174072,0.6350061893463135,0.05380041152238846,0.5520829558372498
0.5998822450637817,0.6203629374504089,0.06541389971971512,0.5413627028465271
0.5865810513496399,0.6205403208732605,0.0610768161714077,0.5489150285720825
0.5695961713790894,0.626234769821167,0.04083968698978424,0.5573751926422119
0.5750494003295898,0.6224445104598999,0.03921976312994957,0.553741991519928
0.5863811373710632,0.6152105331420898,0.02483680658042431,0.5570091605186462
0.5913757681846619,0.6170588731765747,0.03314817324280739,0.5552151799201965
0.6058095693588257,0.6255679726600647,0.043918389827013016,0.5430489182472229
0.5936412811279297,0.6241822838783264,0.040371935814619064,0.5420076847076416
0.5756087303161621,0.6089348196983337,0.04742894321680069,0.5393545031547546
0.5774317383766174,0.61463862657547,0.05435042083263397,0.5414185523986816
0.5902008414268494,0.6258689165115356,0.059493474662303925,0.5403391718864441
0.5884091258049011,0.6253287196159363,0.0606047697365284,0.5378907918930054
0.5651775002479553,0.6211703419685364,0.05113721638917923,0.5393604040145874
0.5539938807487488,0.6176659464836121,0.05442799627780914,0.5297068953514099
0.5658769011497498,0.616706907749176,0.07000011205673218,0.5142539739608765
0.5679013729095459,0.5972772836685181,0.057002414017915726,0.5096402764320374
0.5725110769271851,0.584185004234314,0.06457992643117905,0.5070615410804749
0.5841172337532043,0.5925267934799194,0.07327887415885925,0.5106130242347717
0.5912766456604004,0.6024090647697449,0.07635999470949173,0.5082058310508728
0.5813379883766174,0.6079701781272888,0.08495873212814331,0.5036424994468689
0.5718333125114441,0.609334409236908,0.08727291226387024,0.4968300461769104
0.5698650479316711,0.6036667823791504,0.07724624872207642,0.5004205107688904
0.569974422454834,0.5968040227890015,0.0824257880449295,0.5070160627365112
0.560120165348053,0.5989161133766174,0.09108196943998337,0.5038979053497314
0.5593687295913696,0.6061766743659973,0.08384105563163757,0.500913143157959
0.576777994632721,0.6085166335105896,0.08590293675661087,0.49034473299980164
0.5740969181060791,0.6075580716133118,0.0865354984998703,0.4927729368209839
0.580567479133606,0.6081652641296387,0.07996509969234467,0.5013748407363892
0.5794467926025391,0.6070511937141418,0.08169572055339813,0.5017390251159668
0.5750913023948669,0.6007876992225647,0.08598712086677551,0.5100448131561279
0.5773822069168091,0.6035177707672119,0.0794452577829361,0.5094174146652222
0.5727934837341309,0.6131359934806824,0.0743291899561882,0.5062085390090942
0.5789948105812073,0.6143757104873657,0.08698718249797821,0.5041351914405823
0.5904571413993835,0.619164764881134,0.08922478556632996,0.4967647194862366
0.5950479507446289,0.6246867775917053,0.0944773405790329,0.4966049790382385
