left_x,left_y,right_x,right_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.943153440952301,0.5082839727401733,nan,nan
0.943153440952301,0.5082839727401733,nan,nan
0.9398863911628723,0.525044322013855,nan,nan
0.9398863911628723,0.525044322013855,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.9699654579162598,0.4856191575527191,nan,nan
0.9699654579162598,0.4856191575527191,nan,nan
1.1714837551116943,0.5427933931350708,nan,nan
1.1714837551116943,0.5427933931350708,nan,nan
0.9429517984390259,0.5257312655448914,nan,nan
0.9429517984390259,0.5257312655448914,nan,nan
0.8057617545127869,0.3880121409893036,nan,nan
0.8057617545127869,0.3880121409893036,nan,nan
0.7193322777748108,0.4157581031322479,nan,nan
0.7193322777748108,0.4157581031322479,nan,nan
0.12046699970960617,0.685357928276062,nan,nan
0.12046699970960617,0.685357928276062,nan,nan
0.763444185256958,0.6152055859565735,nan,nan
0.763444185256958,0.6152055859565735,nan,nan
0.5330031514167786,0.7471910119056702,nan,nan
0.5344545245170593,0.7517718076705933,nan,nan
0.5422855019569397,0.5588023066520691,nan,nan
0.5394718647003174,0.5570861101150513,nan,nan
0.528444230556488,0.7533141374588013,nan,nan
0.5217190980911255,0.7393214106559753,nan,nan
0.5278761982917786,0.7300371527671814,nan,nan
0.5368077754974365,0.742375910282135,nan,nan
0.5468165278434753,0.7637264132499695,nan,nan
0.5375328660011292,0.7374126315116882,nan,nan
0.5425724983215332,0.7484233379364014,nan,nan
0.5439465045928955,0.7357908487319946,nan,nan
0.542329728603363,0.7365349531173706,nan,nan
0.5362467765808105,0.7713078260421753,nan,nan
0.5490766763687134,0.7462461590766907,nan,nan
0.5503838658332825,0.7418136596679688,nan,nan
0.5478354692459106,0.7702511548995972,nan,nan
0.552518904209137,0.7663700580596924,0.0703701376914978,0.6029444336891174
0.5352912545204163,0.8140177130699158,0.0703701376914978,0.6029444336891174
0.5303722620010376,0.7954807281494141,-0.030664384365081787,0.6446444392204285
0.547633707523346,0.7823111414909363,-0.030664384365081787,0.6446444392204285
0.5588052272796631,0.7625933289527893,nan,nan
0.5499294996261597,0.7775512933731079,0.36960700154304504,0.5048368573188782
0.5434470772743225,0.8074451088905334,0.36960700154304504,0.5048368573188782
0.6024497747421265,0.8080496191978455,-0.06799561530351639,0.4532678425312042
0.6123494505882263,0.8206647038459778,-0.02346503548324108,0.487412691116333
0.5931671857833862,0.7966263294219971,0.10018002241849899,0.565514862537384
0.5954250693321228,0.775848925113678,0.09268569201231003,0.5938307642936707
0.5952737927436829,0.7713530659675598,0.10911554098129272,0.5862929224967957
0.6038715839385986,0.7865899801254272,0.11285170912742615,0.5697326064109802
0.6063132882118225,0.792844831943512,-0.13103604316711426,0.5551576614379883
0.5936805605888367,0.7889102697372437,-0.11487588286399841,0.5501920580863953
