timestamp,gaze_x,gaze_y,gaze_confidence,num_faces,is_looking_at_face,face_bbox_left,face_bbox_top,face_bbox_width,face_bbox_height
1766392548.500489,0.18445030810297341,0.5574657217191905,0.0849014103632331,0,False,,,,
1766392549.112751,0.5628939208086228,0.03729189087798601,0.8789515197277069,0,False,,,,
1766392549.119392,0.5628939208086228,0.03729189087798601,0.8789515197277069,0,False,,,,
1766392549.123615,0.5628939208086228,0.03729189087798601,0.8789515197277069,0,False,,,,
1766392549.126132,0.5628939208086228,0.03729189087798601,0.8789515197277069,0,False,,,,
1766392549.128288,0.5149265518061126,0.37613399980830453,0.8666661381721497,1,True,0.4950164258480072,0.3161362111568451,0.0772952064871788,0.16152343153953552
1766392549.678512,0.5149265518061126,0.37613399980830453,0.8666661381721497,1,True,0.4950164258480072,0.3161362111568451,0.0772952064871788,0.16152343153953552
1766392549.686943,1.0225452477814088,0.1650318026244888,0.2965561262267194,1,False,,,,
1766392549.69022,1.0225452477814088,0.1650318026244888,0.2965561262267194,1,False,,,,
1766392549.6971588,1.0225452477814088,0.1650318026244888,0.2965561262267194,1,False,,,,
1766392549.700783,0.5936208333425358,0.637122493936516,0.398789256075887,1,False,,,,
1766392550.0519218,0.4622923956970701,0.5833939190981587,1.0,1,False,,,,
1766392550.0600939,0.4622923956970701,0.5833939190981587,1.0,1,False,,,,
1766392550.065202,0.4622923956970701,0.5833939190981587,1.0,1,False,,,,
1766392550.0679529,0.5760954991075009,0.4615986742444801,0.8729332339122629,1,False,,,,
1766392550.070994,0.5297407165947184,0.5434874565469836,0.9214314222335815,1,True,0.4868360459804535,0.49820226430892944,0.07726173102855682,0.16007418930530548
1766392550.453739,0.5298835348652778,0.5440818578543863,0.8956489562988281,1,True,0.4868360459804535,0.49820226430892944,0.07726173102855682,0.16007418930530548
1766392550.459906,0.5298835348652778,0.5440818578543863,0.8956489562988281,1,True,0.4868360459804535,0.49820226430892944,0.07726173102855682,0.16007418930530548
1766392550.465951,0.5298835348652778,0.5440818578543863,0.8956489562988281,1,True,0.4868360459804535,0.49820226430892944,0.07726173102855682,0.16007418930530548
1766392550.4696882,0.5307137643606703,0.5434053842781773,0.9171533286571503,1,True,0.4868360459804535,0.49820226430892944,0.07726173102855682,0.16007418930530548
1766392550.472766,0.45213936985352055,0.31632656476562127,0.9969988763332367,2,False,,,,
1766392551.004946,0.45083472570540184,0.3206087847887902,0.9989676177501678,2,False,,,,
1766392551.012772,0.45083472570540184,0.3206087847887902,0.9989676177501678,2,False,,,,
1766392551.018353,0.45083472570540184,0.3206087847887902,0.9989676177501678,2,False,,,,
1766392551.02159,0.45083472570540184,0.3206087847887902,0.9989676177501678,2,False,,,,
1766392551.0271301,0.40681383394309123,0.3197414673033101,0.9032361507415771,2,False,,,,
1766392551.559767,0.40661367181235775,0.3138194793648349,0.8525349199771881,2,False,,,,
1766392551.5665338,0.40661367181235775,0.3138194793648349,0.8525349199771881,2,False,,,,
1766392551.573589,0.40661367181235775,0.3138194793648349,0.8525349199771881,2,False,,,,
1766392551.577227,0.40670017237579675,0.3157495888354511,0.9250414967536926,2,False,,,,
1766392551.5802119,0.4072230011953225,0.3347197252499132,0.9512711465358734,2,False,,,,
1766392552.052097,0.4072230011953225,0.3347197252499132,0.9512711465358734,2,False,,,,
1766392552.058038,0.4072230011953225,0.3347197252499132,0.9512711465358734,2,False,,,,
1766392552.061707,0.40692314131362617,0.3385037610802527,0.9390093386173248,2,False,,,,
1766392552.0646122,0.40692314131362617,0.3385037610802527,0.9390093386173248,2,False,,,,
