left_eye_x,left_eye_y,right_eye_x,right_eye_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.43237048387527466,0.10880015045404434,nan,nan
0.43598154187202454,0.10558121651411057,0.49615931510925293,-0.0325009822845459
0.4373173713684082,0.1270115226507187,0.4859313368797302,-0.013950679451227188
0.44024980068206787,0.15432485938072205,0.4849616587162018,0.029500627890229225
0.4439414441585541,0.17603479325771332,0.48870936036109924,0.05638454481959343
0.44240039587020874,0.19704271852970123,0.4849560260772705,0.07439424097537994
0.44873228669166565,0.20693649351596832,0.48819592595100403,0.08964552730321884
0.44777747988700867,0.20814411342144012,0.4922578036785126,0.09961598366498947
0.4473154544830322,0.22891397774219513,0.48578065633773804,0.1130727231502533
0.5032933354377747,0.33364272117614746,0.4755789339542389,0.1277773231267929
0.5501264333724976,0.5503458976745605,nan,nan
0.5417289137840271,1.754040002822876,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,0.25779959559440613,0.4569929540157318
nan,nan,0.25779959559440613,0.4569929540157318
0.40155884623527527,0.13860690593719482,0.4673323631286621,-0.0560736320912838
0.40155884623527527,0.13860690593719482,0.4673323631286621,-0.0560736320912838
