left_eye_x,left_eye_y,right_eye_x,right_eye_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.6586785316467285,1.209012508392334,nan,nan
0.7093278765678406,1.4030733108520508,0.4365677237510681,1.362941861152649
0.7381265759468079,1.5134142637252808,0.4255531430244446,1.4549076557159424
0.7714057564735413,1.6725538969039917,0.42702388763427734,1.51548433303833
0.739802360534668,1.6462539434432983,0.43988823890686035,1.4738929271697998
0.7406670451164246,1.653950810432434,0.4419422447681427,1.4780391454696655
0.746388852596283,1.6602144241333008,0.4426773190498352,1.4658317565917969
0.7409366369247437,1.6571975946426392,0.4442259669303894,1.469101071357727
0.7385895848274231,1.6629267930984497,0.4426445960998535,1.4688293933868408
0.7509747743606567,1.6484822034835815,0.4661732316017151,1.458929181098938
0.7647143602371216,1.637895107269287,0.4695447087287903,1.4620811939239502
0.7534758448600769,1.630773663520813,0.48431825637817383,1.4671180248260498
0.7451165914535522,1.6399692296981812,0.48738980293273926,1.4748480319976807
0.7051700353622437,1.62666654586792,0.45726221799850464,1.498178243637085
nan,nan,nan,nan
0.667106032371521,0.2728838622570038,0.579133927822113,0.1467445343732834
0.647060215473175,0.23052307963371277,0.5522323846817017,0.11976727098226547
0.6140844225883484,0.2602182626724243,0.5595604181289673,0.1186256855726242
0.6110678911209106,0.32812684774398804,0.5776443481445312,0.16600508987903595
0.6039710640907288,0.35556739568710327,0.6066315770149231,0.18604528903961182
0.5896984934806824,0.3618960380554199,0.6055780649185181,0.19470663368701935
0.5789087414741516,0.3800431191921234,0.6024886965751648,0.213010773062706
0.5933867692947388,0.38123682141304016,0.6031032204627991,0.21201415359973907
0.6010079383850098,0.385099858045578,0.5982277989387512,0.22210420668125153
0.5912883281707764,0.3890725374221802,0.6120756268501282,0.22531263530254364
0.5932708382606506,0.3934256136417389,0.6158504486083984,0.2231435924768448
0.5823664665222168,0.4008803069591522,0.6105244159698486,0.2270471602678299
0.5837453603744507,0.40975284576416016,0.6015221476554871,0.2266843616962433
0.6022804379463196,0.4063485860824585,0.5948356986045837,0.2291995882987976
0.6062611937522888,0.4060158431529999,0.6033499836921692,0.24077491462230682
0.6027224063873291,0.4037642478942871,0.6076090335845947,0.23537448048591614
0.5963162779808044,0.39810168743133545,0.6038045883178711,0.21654047071933746
0.6008478403091431,0.40403109788894653,0.6007438898086548,0.22166083753108978
0.5974752306938171,0.4175114929676056,0.5983509421348572,0.24328801035881042
0.5845265984535217,0.4226296544075012,0.5970484018325806,0.24467487633228302
0.5886964201927185,0.43173709511756897,0.5957093834877014,0.24325519800186157
0.5880866050720215,0.43272411823272705,0.598945140838623,0.24105538427829742
0.5742121934890747,0.43407896161079407,0.5908474326133728,0.23112183809280396
0.583014726638794,0.4350484311580658,0.5989484190940857,0.23291200399398804
0.5857929587364197,0.4350730776786804,0.5890904068946838,0.24951763451099396
0.593177080154419,0.43672141432762146,0.5836203098297119,0.24994122982025146
