left_eye_x,left_eye_y,right_eye_x,right_eye_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.04234645888209343,0.25106295943260193,nan,nan
0.07073942571878433,0.11908510327339172,nan,nan
0.09913238883018494,-0.01289274636656046,0.15739035606384277,-0.14483027160167694
0.15037138760089874,0.09482494741678238,0.18427932262420654,-0.1185002475976944
0.15037138760089874,0.09482494741678238,0.19658999145030975,-0.09522562474012375
0.16144461929798126,0.1352396458387375,0.2025049924850464,-0.06661976873874664
0.16144461929798126,0.1352396458387375,0.20825734734535217,-0.03955812752246857
0.15433411300182343,0.13307207822799683,0.21179476380348206,-0.026645956560969353
0.15433411300182343,0.13307207822799683,0.2166348248720169,-0.01775360107421875
0.15986551344394684,0.13758212327957153,0.2176312804222107,-0.012916834093630314
0.15986551344394684,0.13758212327957153,0.22085459530353546,-0.012578027322888374
0.15633739531040192,0.14985144138336182,0.22121408581733704,-0.00675745727494359
0.15633739531040192,0.14985144138336182,0.22669725120067596,0.0013254594523459673
nan,nan,nan,nan
0.5635172724723816,0.23424197733402252,0.6455477476119995,0.09332167357206345
0.5613300204277039,0.22517956793308258,0.6407235264778137,0.10489771515130997
0.5624977350234985,0.23549839854240417,0.6339626908302307,0.11340390890836716
0.5592445135116577,0.24178452789783478,0.6267274618148804,0.12155523896217346
0.553276002407074,0.2337145358324051,0.6244510412216187,0.12141504138708115
0.5505756139755249,0.2314767986536026,0.6209134459495544,0.11947613954544067
0.5487489700317383,0.23713068664073944,0.6201038956642151,0.11144392192363739
0.5497108697891235,0.23754505813121796,0.6208544373512268,0.11256612837314606
0.5503348112106323,0.23227691650390625,0.6199647188186646,0.12250244617462158
0.5508294701576233,0.23384761810302734,0.6196470856666565,0.12880650162696838
0.5495283603668213,0.24236255884170532,0.6185101866722107,0.12866409122943878
0.5489083528518677,0.25654101371765137,0.6175177097320557,0.11714446544647217
0.5548527836799622,0.23865149915218353,0.6142829060554504,0.1417590081691742
0.549892008304596,0.23528657853603363,0.6142829060554504,0.1417590081691742
0.5530574321746826,0.2392108291387558,nan,nan
0.5529307723045349,0.23712258040905,nan,nan
0.5504276156425476,0.2364039570093155,nan,nan
0.5509690046310425,0.23922377824783325,nan,nan
0.5549817085266113,0.23852568864822388,nan,nan
0.5562439560890198,0.23919056355953217,0.6140070557594299,0.13427500426769257
0.5612170100212097,0.23669561743736267,0.6173005700111389,0.12583845853805542
0.5640700459480286,0.22834384441375732,0.6185864806175232,0.12296835333108902
0.5613031983375549,0.22163735330104828,0.6215111613273621,0.13134407997131348
0.5616399049758911,0.21736502647399902,0.6243509650230408,0.13374099135398865
