left_eye_x,left_eye_y,right_eye_x,right_eye_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,0.8853504061698914,0.33609917759895325
0.6581441760063171,0.26551327109336853,0.8853504061698914,0.33609917759895325
0.7402369379997253,0.31534481048583984,0.8782373070716858,0.21403993666172028
0.7598037123680115,0.3788232207298279,0.8454731702804565,0.2675107717514038
0.7517630457878113,0.4383285939693451,0.819236695766449,0.324203222990036
0.7604835629463196,0.44303950667381287,0.8244060277938843,0.33563774824142456
0.7647470831871033,0.4546365439891815,0.8341594338417053,0.34413662552833557
0.7706688046455383,0.4654141664505005,0.8474393486976624,0.3387274146080017
0.7706603407859802,0.45929914712905884,0.8469700813293457,0.34053555130958557
0.7624355554580688,0.46398448944091797,0.8439780473709106,0.3550648093223572
0.7643124461174011,0.47773048281669617,0.8388544321060181,0.36278101801872253
0.7747812271118164,0.47964462637901306,0.8365529775619507,0.3714314103126526
0.7737401723861694,0.47337621450424194,0.8377037644386292,0.3785609006881714
0.769870400428772,0.4674615263938904,0.8404823541641235,0.3790210783481598
0.7683572769165039,0.48147889971733093,0.8291553854942322,0.3773162066936493
0.7699046730995178,0.48455309867858887,0.8262211084365845,0.36928635835647583
0.7702776789665222,0.4765726625919342,0.837188720703125,0.3696761429309845
0.7703027725219727,0.49100273847579956,0.8173606395721436,0.3525618612766266
0.770165205001831,0.5046953558921814,0.8110901117324829,0.3525046408176422
0.7656684517860413,0.5120034217834473,0.8403841257095337,0.36059343814849854
0.7595147490501404,0.5125957131385803,0.8456655144691467,0.36401429772377014
0.7611462473869324,0.5022830963134766,0.8397637009620667,0.36851462721824646
0.7651693820953369,0.5024270415306091,0.8366738557815552,0.3671797215938568
0.7699981331825256,0.4981439411640167,0.8313971757888794,0.37289294600486755
0.7643812298774719,0.5170683860778809,0.831479549407959,0.37200579047203064
0.7683425545692444,0.5281422138214111,0.8376545906066895,0.36590880155563354
0.7663797736167908,0.5275648236274719,0.8375176191329956,0.36293908953666687
0.7532098889350891,0.5266398787498474,0.836126446723938,0.36242637038230896
0.7582175135612488,0.5259727239608765,0.8301699161529541,0.36933842301368713
0.762681782245636,0.5348774790763855,0.8211994767189026,0.37105944752693176
