left_eye_x,left_eye_y,right_eye_x,right_eye_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,0.36832213401794434,-0.11733386665582657
0.25968310236930847,-0.000609720591455698,0.34692561626434326,-0.1495964080095291
0.28251928091049194,0.061316318809986115,0.33848845958709717,-0.0980389192700386
0.305355429649353,0.1232423484325409,0.35144782066345215,-0.014218867756426334
nan,nan,nan,nan
0.30715763568878174,0.12645132839679718,0.35649752616882324,-0.059184182435274124
0.3121175169944763,0.12039630860090256,0.3581414818763733,-0.05121874436736107
0.3170773983001709,0.11434128880500793,0.35978537797927856,-0.04325330629944801
0.3205476999282837,0.10479508340358734,0.35878095030784607,-0.04395386576652527
0.31590011715888977,0.09922128170728683,0.35583484172821045,-0.05756421387195587
0.31125253438949585,0.09364748001098633,0.3558214604854584,-0.0609179362654686
0.30954140424728394,0.08041388541460037,0.3508470356464386,-0.06931933760643005
0.30930304527282715,0.09868419915437698,0.35002413392066956,-0.06767299771308899
0.31758981943130493,0.11806334555149078,0.3561309278011322,-0.041329413652420044
0.32652050256729126,0.14486275613307953,0.36102941632270813,-0.003320719115436077
0.33060628175735474,0.1712423712015152,0.36775022745132446,0.013386815786361694
0.330918550491333,0.1700674593448639,0.365668922662735,0.007481802720576525
0.3325786888599396,0.16598843038082123,0.3685789406299591,0.0037821747828274965
0.33189383149147034,0.1652103066444397,0.36602187156677246,-0.0032900406513363123
0.33046555519104004,0.1530497670173645,0.36439040303230286,-0.010054180398583412
0.33120548725128174,0.15429724752902985,0.36552056670188904,-0.009342992678284645
0.33057621121406555,0.14978553354740143,0.3659331202507019,-0.005289276130497456
0.33119913935661316,0.14015017449855804,0.36580947041511536,-0.007566043641418219
0.3309697210788727,0.1396767497062683,0.3621171712875366,-0.012729494832456112
0.3328133523464203,0.1384877860546112,0.361640602350235,-0.0159202478826046
0.33194977045059204,0.14125964045524597,0.3662092685699463,-0.024166375398635864
0.3301360011100769,0.14002807438373566,0.3677534759044647,-0.018633229658007622
0.33082467317581177,0.13719935715198517,0.3681420087814331,-0.02271425724029541
0.3336130678653717,0.13702906668186188,0.3651862144470215,-0.02295711636543274
0.3318679928779602,0.13062602281570435,0.3648369610309601,-0.021006006747484207
0.33191245794296265,0.12816518545150757,0.36576372385025024,-0.02932332456111908
0.33382150530815125,0.12400542944669724,0.36409029364585876,-0.030736422166228294
0.334210604429245,0.1213216483592987,0.3640177547931671,-0.03394155576825142
0.3328903019428253,0.12154411524534225,0.3645065426826477,-0.03299505263566971
0.33396434783935547,0.12088437378406525,0.36530300974845886,-0.02943873591721058
0.3340527415275574,0.11777179688215256,0.36727648973464966,-0.02660776488482952
0.33296382427215576,0.11614725738763809,0.36818501353263855,-0.027569180354475975
0.3321046233177185,0.12052042782306671,0.37077003717422485,-0.03358982503414154
0.33106938004493713,0.11613224446773529,0.3707045316696167,-0.03692109137773514
