left_x,left_y,right_x,right_y
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.7960565686225891,0.6502189040184021,0.18601368367671967,0.7058933973312378
0.7229800224304199,0.7353414297103882,0.12417055666446686,0.7123864889144897
0.7095075249671936,0.714520275592804,0.11317835003137589,0.6906449794769287
0.7244136929512024,0.6788000464439392,0.1308906078338623,0.6378805041313171
0.7206210494041443,0.6883190274238586,0.12978187203407288,0.6295526027679443
0.7244740724563599,0.6842425465583801,0.14048483967781067,0.6275965571403503
0.7222481966018677,0.6718817353248596,0.1356709897518158,0.6337481141090393
0.7242797017097473,0.6642802953720093,0.14130648970603943,0.6348051428794861
0.7214642763137817,0.6568732261657715,0.1473124921321869,0.6437799334526062
0.7203525304794312,0.6590012907981873,0.14594654738903046,0.6447503566741943
0.7168063521385193,0.6722117066383362,0.13518153131008148,0.6370212435722351
0.7253173589706421,0.6713016629219055,0.14324571192264557,0.6622301936149597
0.724019467830658,0.6708464026451111,0.1459963470697403,0.6585731506347656
0.7186315059661865,0.6841435432434082,0.1373625546693802,0.6426778435707092
0.7257440090179443,0.6914103627204895,0.14835689961910248,0.643324077129364
0.7163933515548706,0.6954681277275085,0.14230094850063324,0.640832781791687
0.7041261196136475,0.689963698387146,0.13617269694805145,0.6419191360473633
0.7161334156990051,0.6996675729751587,0.1375586837530136,0.6399002075195312
0.7330789566040039,0.6931108236312866,0.13674220442771912,0.6388981938362122
0.7165147066116333,0.6899957060813904,0.1396574229001999,0.644544780254364
0.7014874219894409,0.7083421349525452,0.130761057138443,0.6354477405548096
0.7441999912261963,0.7209763526916504,0.16706299781799316,0.675088107585907
0.7694799900054932,0.7092082500457764,0.1904708594083786,0.6803994178771973
0.7822730541229248,0.7122296094894409,0.20953261852264404,0.6576789617538452
0.7837704420089722,0.7166339159011841,0.21503083407878876,0.6613743901252747
0.7704650163650513,0.7121296525001526,0.21827612817287445,0.6713437438011169
0.7740612626075745,0.7153456807136536,0.2237926572561264,0.6869580149650574
0.7751266956329346,0.7357460260391235,0.22524791955947876,0.6900202631950378
0.7670705914497375,0.7561581134796143,0.2013532519340515,0.6798802018165588
0.7709201574325562,0.7700430154800415,0.2001933753490448,0.6975552439689636
0.7612487077713013,0.7356057167053223,0.21270751953125,0.709053635597229
0.7570619583129883,0.7285729646682739,0.2167533040046692,0.692101776599884
0.7563510537147522,0.7442039251327515,0.21876192092895508,0.6780691742897034
0.7460062503814697,0.7483856678009033,0.21830496191978455,0.6850285530090332
0.7574092745780945,0.7612265348434448,0.221975639462471,0.6862389445304871
0.7645357847213745,0.7629560828208923,0.226303830742836,0.6893705129623413
0.7638055086135864,0.7484393119812012,0.225018709897995,0.7059869170188904
0.7679445147514343,0.7324298024177551,0.22005188465118408,0.7117741703987122
0.768437385559082,0.7184849381446838,0.21719107031822205,0.7128570079803467
0.7681443691253662,0.7300266027450562,0.2212303876876831,0.7153629064559937
0.7674334645271301,0.7516759037971497,0.21859446167945862,0.69834303855896
