left_x,left_y,right_x,right_y
0.5779328346252441,0.20756028592586517,0.45831170678138733,0.26465311646461487
0.5789235234260559,0.21372061967849731,0.4565380811691284,0.25797706842422485
0.5977227091789246,0.221677765250206,0.46506670117378235,0.27666735649108887
0.5995035767555237,0.226785808801651,0.4618907570838928,0.29431605339050293
0.6034428477287292,0.22198262810707092,0.4547983407974243,0.26408520340919495
0.6043582558631897,0.2117328941822052,0.4566141664981842,0.25837141275405884
0.6058705449104309,0.2218034565448761,0.46919921040534973,0.2682514190673828
0.6055113077163696,0.22834359109401703,0.46612709760665894,0.2628120183944702
0.5998384952545166,0.23166190087795258,0.4629039764404297,0.258175253868103
0.599273145198822,0.23534385859966278,0.4644218683242798,0.2579788267612457
0.6003351807594299,0.2306518405675888,0.4493086040019989,0.2539537847042084
0.5977684855461121,0.23434920608997345,0.45479944348335266,0.2722861170768738
0.5866352915763855,0.22255222499370575,0.46592357754707336,0.26311466097831726
0.587733268737793,0.20709621906280518,0.4552668035030365,0.24141262471675873
0.5873527526855469,0.19999879598617554,0.4427788257598877,0.25487610697746277
0.5872130990028381,0.20502817630767822,0.4435552954673767,0.25948360562324524
0.591849148273468,0.21452952921390533,0.44284480810165405,0.24938419461250305
0.5928378105163574,0.21559278666973114,0.4413480758666992,0.24802330136299133
0.6073874235153198,0.20712760090827942,0.4522975981235504,0.24659888446331024
0.6030862927436829,0.2086760401725769,0.4564124345779419,0.2414441555738449
0.5977286100387573,0.21416571736335754,0.434868186712265,0.23114357888698578
0.6066043376922607,0.2161436229944229,0.4386725425720215,0.23182442784309387
0.60344398021698,0.22835463285446167,0.45672523975372314,0.2388545274734497
0.5982541441917419,0.22679893672466278,0.4512629806995392,0.2441166192293167
0.6030722856521606,0.2228032946586609,0.44636374711990356,0.24424800276756287
0.608484148979187,0.22399498522281647,0.45279890298843384,0.2446805089712143
0.6120951771736145,0.2203984260559082,0.4602961838245392,0.24268749356269836
0.6135954260826111,0.22225114703178406,0.4612833559513092,0.2332499772310257
0.6095038056373596,0.21873456239700317,0.4601971507072449,0.23299098014831543
0.6062231063842773,0.21406379342079163,0.4631766080856323,0.24332456290721893
0.6099730134010315,0.20733091235160828,0.473085880279541,0.2502380311489105
0.6329862475395203,0.20545464754104614,0.49167099595069885,0.23672367632389069
0.6520833373069763,0.21237611770629883,0.5035908222198486,0.24313221871852875
